Studio,Start time,Sign up,Classes,Teacher,Studio,Duration
Broadway Dance Center,9:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18329&classDate=9/29/2023&clsLoc=1,IN-PERSON: Adv Beg HIP-HOP with Paolo Penala,Paolo Slice Penala,Studio 3,1 hour & 30 minutes
Broadway Dance Center,9:15 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18212&classDate=9/29/2023&clsLoc=1,IN-PERSON: All Levels YOGA FLOW: STRETCH & STRENGTHEN with Alyssa Click,Emma Preiss (1),Studio 4,1 hour & 15 minutes
Broadway Dance Center,10:30 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18264&classDate=9/29/2023&clsLoc=1,IN-PERSON: Basic CONTEMPORARY with Blue,Blue,Studio 4,1 hour & 30 minutes
Broadway Dance Center,10:30 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18124&classDate=9/29/2023&clsLoc=1,IN-PERSON: Beg BALLET with Michele Moreno,Michele Moreno,Studio A,1 hour & 30 minutes
Broadway Dance Center,12:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18105&classDate=9/29/2023&clsLoc=1,IN-PERSON: Adv Beg BALLET with Natalya Stavro,Natalya Stavro,Studio A,1 hour & 30 minutes
Broadway Dance Center,12:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18268&classDate=9/29/2023&clsLoc=1,IN-PERSON: Adv Beg THEATER with Amanda LaMotte,Amanda LaMotte,Studio 4,1 hour & 30 minutes
Broadway Dance Center,12:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18161&classDate=9/29/2023&clsLoc=1,IN-PERSON: Beg JAZZ FUNK with Chio,Chio,Studio 5,1 hour & 30 minutes
Broadway Dance Center,1:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18141&classDate=9/29/2023&clsLoc=1,IN-PERSON: Adv Beg JAZZ with Sheila Barker,Sheila Barker,Studio 3,1 hour & 30 minutes
Broadway Dance Center,1:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18171&classDate=9/29/2023&clsLoc=1,IN-PERSON: Beg CONTEMPORARY with Michaela McGowan,Michaela McGowan,Studio A,1 hour & 30 minutes
Broadway Dance Center,3:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18380&classDate=9/29/2023&clsLoc=1,IN-PERSON: Adv Beg HOUSE with Huu Rock,Huu Rock,Studio 5,1 hour & 30 minutes
Broadway Dance Center,3:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18108&classDate=9/29/2023&clsLoc=1,IN-PERSON: Beg CONTEMPORARY with Eric Campros,Eric Campros,Studio 3,1 hour & 30 minutes
Broadway Dance Center,3:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18205&classDate=9/29/2023&clsLoc=1,IN-PERSON: Int BALLET with Kate Loh,Kate Loh,Studio 4,1 hour & 30 minutes
Broadway Dance Center,4:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18089&classDate=9/29/2023&clsLoc=1,IN-PERSON: Beg BALLET with Dorit Koppel,Deanna Doyle (5),Studio A,1 hour & 30 minutes
Broadway Dance Center,4:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18159&classDate=9/29/2023&clsLoc=1,IN-PERSON: Int Adv THEATER with Richard J. Hinds,Richard J. Hinds,Studio 5,1 hour & 30 minutes
Broadway Dance Center,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18125&classDate=9/29/2023&clsLoc=1,IN-PERSON: Adv Beg JAZZ FUSION with Michelle Barber,Michelle Barber,Studio A,1 hour & 30 minutes
Broadway Dance Center,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18187&classDate=9/29/2023&clsLoc=1,IN-PERSON: Basic STREET JAZZ with Q,Q,Studio 5,1 hour & 30 minutes
Broadway Dance Center,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18181&classDate=9/29/2023&clsLoc=1,IN-PERSON: Int TAP with Brent McBeth,Brent McBeth,Studio B,1 hour & 30 minutes
Broadway Dance Center,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18358&classDate=9/29/2023&clsLoc=1,IN-PERSON: Beg TAP with Mike Camire,Mike Camire,Studio B,1 hour & 30 minutes
Broadway Dance Center,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18279&classDate=9/29/2023&clsLoc=1,IN-PERSON: Int Adv STREET JAZZ with Keenan Cooks,Kenneth Herrera (6),Studio 5,1 hour & 30 minutes
Broadway Dance Center,9:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18445&classDate=9/29/2023&clsLoc=1,IN-PERSON: Int Adv STREET STYLES with Marlon Santana,Marlon Santana,Studio 5,1 hour & 30 minutes
Broadway Dance Center,9:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18370&classDate=9/29/2023&clsLoc=1,IN-PERSON: Basic BALLET with Ted Keener,Ted Keener,Studio A,1 hour & 30 minutes
Broadway Dance Center,10:30 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18377&classDate=9/29/2023&clsLoc=1,IN-PERSON: Adv Beg TAP with Madison Hilligoss,Madison Hilligoss,Studio B,1 hour & 30 minutes
Broadway Dance Center,10:30 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18151&classDate=9/29/2023&clsLoc=1,IN-PERSON: Basic THEATER with Morgan Rose,Morgan Rose,Studio 5,1 hour & 30 minutes
Broadway Dance Center,10:30 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18175&classDate=9/29/2023&clsLoc=1,IN-PERSON: Beg HIP-HOP with AntBoogie,AntBoogie,Studio 3,1 hour & 30 minutes
Broadway Dance Center,12:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18085&classDate=9/29/2023&clsLoc=1,IN-PERSON: Adv Beg CONTEMPORARY LYRICAL with Tracie Stanfield,Moriah Markowitz (2),Studio 3,1 hour & 30 minutes
Broadway Dance Center,12:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18114&classDate=9/29/2023&clsLoc=1,IN-PERSON: Basic TAP with Jill Kenney,Jill Kenney,Studio B,1 hour & 30 minutes
Broadway Dance Center,1:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18208&classDate=9/29/2023&clsLoc=1,IN-PERSON: Adv Beg HIP-HOP with Geheny Rivera,AntBoogie (3),Studio 5,1 hour & 30 minutes
Broadway Dance Center,1:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17565&classDate=9/29/2023&clsLoc=1,IN-PERSON: Basic BALLET with Joy Karley,Joy Karley,Studio 4,1 hour & 30 minutes
Broadway Dance Center,1:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18115&classDate=9/29/2023&clsLoc=1,IN-PERSON: Int TAP with Jill Kenney,Jill Kenney,Studio B,1 hour & 30 minutes
Broadway Dance Center,3:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18234&classDate=9/29/2023&clsLoc=1,IN-PERSON: Beg BROADWAY TAP with Deanna Doyle,Deanna Doyle,Studio B,1 hour & 30 minutes
Broadway Dance Center,3:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18121&classDate=9/29/2023&clsLoc=1,IN-PERSON: Int Adv JAZZ with Debbie Roshe,Debbie Roshe,Studio A,1 hour & 30 minutes
Broadway Dance Center,4:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18361&classDate=9/29/2023&clsLoc=1,IN-PERSON: Adv Beg TAP with Rashaan James,Josh Walden (4),Studio B,1 hour & 30 minutes
Broadway Dance Center,4:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18195&classDate=9/29/2023&clsLoc=1,IN-PERSON: Int Adv STREET JAZZ with Neil Schwartz,Neil Schwartz,Studio 3,1 hour & 30 minutes
Broadway Dance Center,4:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18283&classDate=9/29/2023&clsLoc=1,IN-PERSON: Int CONTEMPORARY with Ali Koinoglou,Ali Koinoglou,Studio 4,1 hour & 30 minutes
Broadway Dance Center,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18440&classDate=9/29/2023&clsLoc=1,IN-PERSON: All Levels DANCEHALL with Korie Genius,Korie Genius,Studio 4,1 hour & 30 minutes
Broadway Dance Center,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18242&classDate=9/29/2023&clsLoc=1,IN-PERSON: Beg JUMPS AND TURNS with Stacie Webster,Stacie Webster,Studio 3,1 hour & 30 minutes
Broadway Dance Center,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18241&classDate=9/29/2023&clsLoc=1,IN-PERSON: Basic CONTEMPORARY JAZZ with Stacie Webster,Stacie Webster,Studio 3,1 hour & 30 minutes
Broadway Dance Center,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18404&classDate=9/29/2023&clsLoc=1,IN-PERSON: Beg THEATER with Joey Tierno,Joey Tierno,Studio 4,1 hour & 30 minutes
Broadway Dance Center,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18127&classDate=9/29/2023&clsLoc=1,IN-PERSON: Int JAZZ FUSION with Michelle Barber,Michelle Barber,Studio A,1 hour & 30 minutes
Broadway Dance Center,9:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18252&classDate=9/29/2023&clsLoc=1,IN-PERSON: Int CONTEMPORARY with Gina Menichino,Gina Menichino,Studio A,1 hour & 30 minutes
